Date,Bitcoin (USD),Ethereum (USD),Gold (USD per oz),Cardano (ADA),Binance Coin (BNB),Ripple (XRP),Dogecoin (DOGE),Solana (SOL)
2016-01-23,0.09983215798880828,0.09732062603219312,0.12496844661762058,0.09610812400206874,0.0923174080572997,0.10578247734622478,0.12013527052366225,0.0861492850036185
2016-01-24,0.10055589866041974,0.09763335119748741,0.12402341377090258,0.09561290739558498,0.09251031993489874,0.1060661081467545,0.11926491994053347,0.08520319085027343
2016-01-25,0.10051752484034514,0.09849184463074533,0.12222082521672818,0.09524889224573993,0.09308854224236496,0.10746359903206286,0.1196524346687123,0.08536644128901986
2016-01-26,0.10031872163935653,0.09889285514020384,0.12244127644789506,0.09498662400740569,0.09372803498707595,0.10826286783435107,0.11944293152933924,0.08505456218500106
2016-01-27,0.10081367506501744,0.09914600230297105,0.12355434827097506,0.09526207297311215,0.09340210916034294,0.10826040930793084,0.12074422911235652,0.0842692383911378
2016-01-28,0.10040439047075046,0.09970343168230253,0.12496736807900101,0.09555690958523917,0.09438150307238374,0.10815252174033903,0.12125503192651611,0.08389591025266227
2016-01-29,0.10156775492230567,0.10002861264777457,0.12565971127979925,0.09675633794690193,0.09398188638218583,0.10922183584878901,0.12139919701521476,0.08417385829607166
2016-01-30,0.10240577143092994,0.10035348896203651,0.12491674098720504,0.0972406859677353,0.09375876399723847,0.1087007901059436,0.12124711061337293,0.08405276346166354
2016-01-31,0.10242115233798646,0.10032887878773974,0.12316494556744052,0.0958170091074085,0.09389973251159964,0.1090696708428534,0.12055662586031292,0.08480326200135009
2016-02-01,0.10181581562486584,0.10066028569541427,0.12159560940205641,0.09622583303272549,0.09495213978725514,0.10926662627356289,0.1199461217170839,0.08495703271846888
2016-02-02,0.10274087132364591,0.10120699808971384,0.12053438475055425,0.09557801442745688,0.09507373981857005,0.1093503324000515,0.1198060019446331,0.0850512131058024
2016-02-03,0.10293321040683777,0.10125103117489757,0.11986904102874764,0.09522883272866632,0.09531051248867516,0.10980604814916714,0.11961746307797161,0.08514778876938013
2016-02-04,0.1038003557967936,0.1019022415719601,0.11996303392019099,0.09497454044956065,0.09615749256455569,0.11017422405971752,0.11923952366360199,0.08536354591514404
2016-02-05,0.10325425210768392,0.10214620589455553,0.11916719116078169,0.09481207110853614,0.09628240139527817,0.11068540794733381,0.11972969143384345,0.0854073531220367
2016-02-06,0.10320466539795091,0.10217635057878763,0.11978058313769378,0.09421044246211598,0.0960413062082767,0.11102657548927113,0.12030638242274955,0.08521859984840258
2016-02-07,0.10345677475035842,0.10271290699047364,0.11979904448947157,0.09458276701447639,0.09611748360260619,0.11151655207613068,0.12026939888594977,0.08601884344397522
2016-02-08,0.10372971021368123,0.10290447135815046,0.12007039116243191,0.09395914194170134,0.09693891905974558,0.1118333668774379,0.12174234206789246,0.08595215846054262
2016-02-09,0.10375462682650621,0.10337707039440203,0.12151827475847367,0.09442597595919196,0.09721853879739725,0.1117482442612175,0.12089286605500467,0.0860147477873123
2016-02-10,0.10431491282206211,0.10356730134397149,0.12054948012942045,0.09605288292615659,0.09827332925686308,0.11201734507977336,0.12118186193778913,0.08651418239146244
2016-02-11,0.10403167837709082,0.10381982848178477,0.12124590595543246,0.09547950510607206,0.09883098692974607,0.11190287790824954,0.12129629603919215,0.08695414954780316
2016-02-12,0.10421012587973007,0.10422099309719791,0.12149171725186347,0.09555075768525943,0.09881231035086092,0.1117531767471819,0.12120123849642588,0.08674272765315814
2016-02-13,0.10451964449440912,0.10456772315879387,0.12140477003470297,0.09424066839107825,0.09908368206684683,0.11184066098951956,0.12101348180684676,0.08741711756547886
2016-02-14,0.10502583490837022,0.1043003270922158,0.12258708857514619,0.09430178740123697,0.09897813954476821,0.11204386194763089,0.12126139958444175,0.08797473069512216
2016-02-15,0.10563041333745833,0.10426776148272442,0.12376290617934797,0.09494510268631776,0.09894961633046917,0.1123296341855463,0.12137145133596033,0.08833905417493698
2016-02-16,0.10531872590157827,0.10478599369879225,0.12303754225385402,0.09563649281524574,0.10106660292541267,0.11308587971884068,0.12137657537612073,0.0883759624534438
2016-02-17,0.10480271777709298,0.10501909852478733,0.12310819396307897,0.09593100737603527,0.1017412533585683,0.11308669978949944,0.12080969030535874,0.08842608260197395
2016-02-18,0.10568975298922657,0.10514702249343788,0.12366142710494771,0.09672643196989554,0.10235024598474918,0.11345876914452163,0.12004134233881664,0.08858632795570533
2016-02-19,0.10610506573172472,0.10505071087070553,0.12363746660876522,0.09854403121900215,0.10234058431852187,0.11378875197756934,0.12011166276288114,0.0881930632709609
2016-02-20,0.10598107451748848,0.10502929399673804,0.12450710387453831,0.09984723975330796,0.10324487732842667,0.11373075219982728,0.12011034060377884,0.08844064668203082
2016-02-21,0.10700456990501497,0.10475484275115687,0.12506031653653138,0.09977164918070386,0.10395320187482632,0.11403708896401431,0.12023836359264498,0.08918872084947532
2016-02-22,0.10731178270832531,0.10499623534704969,0.12722921066275217,0.09912315955051326,0.10498755349091456,0.11483943529683063,0.12042215611958124,0.08992834172640407
2016-02-23,0.10814972789360965,0.1051040934923612,0.12589585736488404,0.09911936436953168,0.10600168709877637,0.11520598077891987,0.12034488536011065,0.08999236843523373
2016-02-24,0.10843291146800632,0.10511306785832526,0.12602870956014842,0.09878189761461222,0.10563527848126131,0.11559392490818454,0.12046321306397181,0.09083286019378493
2016-02-25,0.10971068791802635,0.10536336637770877,0.12534290872911208,0.09930714541462701,0.10542277494499111,0.11548429418642119,0.12017714117122313,0.09212572163230613
2016-02-26,0.11083607061861961,0.10572972372438481,0.12623242333610937,0.09882517986600907,0.10525447425331319,0.1168024891795175,0.12139070779835338,0.0922244862278933
2016-02-27,0.11096133390442273,0.10656054497636433,0.12480857513208383,0.09902703549820906,0.10511111814906193,0.11672327743176707,0.12113856384450163,0.09286477073730033
2016-02-28,0.1116956266816978,0.10642305502815232,0.12542960807437392,0.09979084125552119,0.10549601750878672,0.11609976413939593,0.12115686833227263,0.09191748917539747
2016-02-29,0.11226715283645068,0.10700305659973423,0.12503380467879652,0.09997550007638986,0.10550985398863982,0.11682600569673954,0.12095263219067444,0.09151008370797684
2016-03-01,0.11319957315583418,0.10753302420773471,0.12452957181052782,0.09963844603279076,0.10662380583602593,0.11703166599583427,0.12073780369132649,0.09182773454033652
2016-03-02,0.11296758302388143,0.1075923590614572,0.12328347259605794,0.10061004408490704,0.1076677683837865,0.11713682765193714,0.12100565470423431,0.09155543128752446
2016-03-03,0.11355940567435481,0.10791554368272119,0.12305948064452853,0.09969757127701066,0.1079151580286157,0.11711250517387173,0.12119347632782992,0.09291992282649901
2016-03-04,0.11433703711909092,0.10806122133823916,0.12444930309272303,0.09974211887469352,0.10898023021051627,0.1183788320606035,0.1211559705181279,0.09350989066590028
2016-03-05,0.11370894418700903,0.10837969280124624,0.12468343399574386,0.09996320048213857,0.10985057470488294,0.1188351224742315,0.12122947032630109,0.09429758492751138
2016-03-06,0.11336800799868808,0.10905363589044517,0.12559749878583942,0.10021979969168518,0.10991280092467268,0.11939561494778624,0.12102774164426598,0.09455067210708813
2016-03-07,0.11259995324064487,0.10948489564478871,0.12759151236921404,0.10057794282269794,0.10932543323293016,0.11974940455261816,0.1215334458451979,0.09428026310719179
2016-03-08,0.11271501591964553,0.10989010214138722,0.1281265657681932,0.10120134426871545,0.1094846658362719,0.12016055626523382,0.1230821069152705,0.09427015502188733
2016-03-09,0.11332255202511049,0.11004311890087348,0.12780496486395704,0.10142628347365415,0.10946606711873498,0.12117428674001872,0.1227825914484161,0.09467553661952628
2016-03-10,0.1143216994463928,0.1099131031135895,0.12855195087636515,0.10144599025154388,0.10980222251856624,0.12130731262684195,0.12328339935418142,0.09460142502500193
2016-03-11,0.11460816449957979,0.11012570555504743,0.12824545463954778,0.10144130792574631,0.1100894961631952,0.12079637605361676,0.1235640596526394,0.09523078871291642
2016-03-12,0.11567031309642102,0.1107183921499665,0.12798048482608576,0.10131081103294658,0.11036584509279151,0.12152681991621547,0.12423811887252564,0.09588176703073183
2016-03-13,0.11523115510433284,0.11057679685984474,0.12665794843164438,0.1020434783438344,0.11083420226445329,0.1220589876722732,0.12492994258574568,0.09615312894066648
2016-03-14,0.1146306845439802,0.11056200006415226,0.1278829678519136,0.10189138001241756,0.11057890018892205,0.12238360564095843,0.12531181854165163,0.09544077213402245
2016-03-15,0.1148524598612572,0.11086451131341253,0.12774132726926912,0.1026605885263448,0.11100043998713294,0.12290191881302003,0.12553900879125424,0.09663093158152158
2016-03-16,0.11529359582780614,0.11086863298009682,0.12819133821211182,0.10291909440530951,0.11106728874122476,0.12297093220418809,0.12551727865083542,0.09678533262919706
2016-03-17,0.1155267744394352,0.11092436039657708,0.12737279411489394,0.10284428498029603,0.11140072514621505,0.12324894500160902,0.12528707273617354,0.09850990229948735
2016-03-18,0.11474464333518244,0.11107917963494025,0.12808717780558956,0.1034726019948108,0.11204986101446211,0.12344559086537867,0.12547829329289942,0.09912924065001652
2016-03-19,0.11494966653648797,0.11098097618461088,0.12755401396730948,0.1032705758610674,0.11178960820421825,0.123396742644534,0.12492032150417866,0.09928510215168165
2016-03-20,0.1145482478054538,0.11098792695872771,0.12766679447665086,0.10391109439520858,0.11192244653327049,0.12429864074376183,0.12479804302889344,0.09979443339360648
2016-03-21,0.11513189761440515,0.11144546124702685,0.12884137470370596,0.10428912220297618,0.11212312376603727,0.12381155953436657,0.12574852056413416,0.09897801461446717
2016-03-22,0.11556431769751123,0.11136290288739699,0.12992527884797245,0.10416799762665857,0.11215885686849938,0.1253390670923146,0.12606296694398408,0.09979811807996884
2016-03-23,0.11534482399946015,0.11120231669595668,0.13016269930269503,0.1047409286170573,0.11278399297199543,0.12607448052713693,0.12687834042873994,0.10144620094042454
2016-03-24,0.11533790460679559,0.11130169058551735,0.12858163392230398,0.10532493707774017,0.11273381452856512,0.12539213250617892,0.12805765505114797,0.10059219421298767
2016-03-25,0.11505886508796619,0.11176688727531986,0.13195887568670417,0.10628586513642017,0.11275240385527324,0.12553940806355435,0.12819829810348654,0.10070643427827036
2016-03-26,0.11527708193983832,0.11198259103677967,0.13403747328734442,0.10712872386616525,0.1127065890352217,0.1257163809649756,0.12858138080813508,0.10091851381456644
2016-03-27,0.11600317706638213,0.11212640253179632,0.13505047049172095,0.10767860472242777,0.11341184581909845,0.12619258497643912,0.1286432934392522,0.10165752071342615
2016-03-28,0.11576080674279883,0.11240691335027078,0.1345264063225451,0.10722970985288639,0.11345667562718534,0.1259312917940021,0.1283830342476003,0.1030578944117551
2016-03-29,0.11626181153900988,0.11220661915747845,0.1346684689680616,0.10898717547599411,0.11389850761335074,0.12621535547933024,0.12803423865149152,0.10353232896441207
2016-03-30,0.11624671342184877,0.11260809143627408,0.13436288475074137,0.10836798392696481,0.11497207381196822,0.12641765076734654,0.12881838017850455,0.10495194919485665
2016-03-31,0.11610057408330658,0.1129796768472348,0.13593949781288087,0.10920042599567142,0.1151909720048471,0.12629077946578987,0.12920228379597684,0.10531221963653507
2016-04-01,0.11629666029184899,0.11313833435439757,0.1364732465872746,0.10971329526639707,0.11590456708030349,0.1260896205761592,0.13061937283232114,0.10582348645495329
2016-04-02,0.11602958205740188,0.11367711808269149,0.13591693888674422,0.10923568000919241,0.11685127832011491,0.12684716132440896,0.13148482160205313,0.10626855557603891
2016-04-03,0.11600281182427334,0.11364287311328568,0.13568703235216215,0.10940577543694506,0.11752949954066563,0.1262082713723403,0.1312759025001434,0.10719299343370724
2016-04-04,0.11565458077526031,0.11421442141139612,0.13711506330305762,0.10960397221355449,0.11777257953998135,0.12673038915837212,0.13205827270463466,0.10723473578311399
2016-04-05,0.11688444323068266,0.11452451403840333,0.13904185723120008,0.11065624936108337,0.1182902959914744,0.1274231673579775,0.1321181481737332,0.10794314381705158
2016-04-06,0.11715153205837157,0.11470271350057164,0.14089390979406202,0.11046294891462574,0.11800379330803797,0.12757343718367856,0.13313801420863144,0.10755043549042563
2016-04-07,0.11705187189732977,0.11496597173079413,0.14194268852310338,0.11054812339106435,0.11792875045907603,0.12786836498454998,0.1330835574189891,0.10766623656521528
2016-04-08,0.1174081376222217,0.1152057570342924,0.14193995483997437,0.10935364493950418,0.11792680182102347,0.1287565529741435,0.1326720269235599,0.10759275461568056
2016-04-09,0.11760158035964428,0.11580211661301244,0.1388244273642228,0.11067070923769114,0.11911078253144947,0.12864717684045612,0.132422396631609,0.10790870764259464
2016-04-10,0.11774081252345538,0.11578152088972465,0.13939426998817248,0.11025705682216547,0.11902217628970813,0.12859290167493487,0.13220499247130382,0.10800754090649588
2016-04-11,0.11829676571075615,0.11584530732285223,0.13965272920502983,0.11070553210491707,0.11892736289239439,0.12859531306793906,0.1319272950192593,0.10888460093346836
2016-04-12,0.11892424400411106,0.1163922505690584,0.14005887806713868,0.1108897516765052,0.11874233450578876,0.12948447846745145,0.1318184189574476,0.10868111597920281
2016-04-13,0.11890902436935646,0.11650088835393252,0.14037537352387813,0.11107607314792016,0.11922574959231137,0.13044143582536125,0.1326111020502608,0.10801944347475968
2016-04-14,0.11887119215579246,0.11701136434200127,0.13925449475398127,0.11182251019054612,0.11953527773866586,0.1299630941733638,0.13399630008970745,0.10755876468752906
2016-04-15,0.11898343812934523,0.1177364226254327,0.14009537455260626,0.11310039729230194,0.1202383269433615,0.13076731957917626,0.13340956477335614,0.10836168608609272
2016-04-16,0.11808430533821043,0.11789709821605086,0.14101416327510866,0.11350234314592998,0.12076819404907738,0.13147152278825466,0.1344588583152861,0.10810935995735871
2016-04-17,0.11757773957320729,0.11834870577037199,0.14198515230000364,0.1141532845963334,0.12044292383053135,0.13256799632527455,0.13440984516945761,0.10859183480052444
2016-04-18,0.11850928303006623,0.11830742460557075,0.14323133358117332,0.114602981875753,0.12035652946515867,0.13304058104826466,0.1348815867728635,0.10870210988323861
2016-04-19,0.1195795911239375,0.1187787393250104,0.14412079006402,0.11547754275719194,0.12117568788213447,0.13328391372291712,0.13409050951850282,0.10941371919058135
2016-04-20,0.11970481853712513,0.11910090006594294,0.1439541266094317,0.11543872583689546,0.12134103507011462,0.13416234239361202,0.13467336276416525,0.10955839768047695
2016-04-21,0.12024200500562972,0.11949655257076784,0.14414071699662412,0.11634898351581112,0.12208611188493819,0.13480247172882717,0.13366078042342786,0.11131256133191368
2016-04-22,0.12064680718567974,0.11959175057015278,0.14449598324596968,0.11728090225257601,0.12227380701846909,0.13626805221121197,0.1341111090000265,0.11260123797911328
2016-04-23,0.1224326173273334,0.11941418606797041,0.14486851117892355,0.11819556901141538,0.12212056606168158,0.13704689842863774,0.13452568616761382,0.11270053852349066
2016-04-24,0.12324076195600461,0.11981795388039218,0.146168473883415,0.11803506805579539,0.12224424838802746,0.13739584655495518,0.13489847584700304,0.11272625996945637
2016-04-25,0.12342642573589208,0.11953232782028723,0.14709918980746936,0.11817799458241585,0.12209084347388509,0.13703592277130003,0.13468722468807767,0.11467816384015289
2016-04-26,0.12319911759619777,0.11971568489317039,0.14952301361536793,0.11857252044894527,0.12210520124718097,0.13699271875508795,0.1352861572973901,0.11436710657682805
2016-04-27,0.12264701676756914,0.12023707899206877,0.1520813158820541,0.1179735492655698,0.12243903091027464,0.13649298538021395,0.13578514750522003,0.11460622366684864
2016-04-28,0.12299803502228394,0.12055721821071945,0.15242463113712926,0.11920433621401452,0.12290235322565204,0.13664512198260592,0.1359050235216097,0.11488697215315602
2016-04-29,0.12287011968079853,0.12134913188100264,0.14868929024962632,0.11944354627376379,0.122489636748792,0.13740654062762042,0.1365811141660925,0.11515440094209844
2016-04-30,0.12240992832044749,0.1218930685311675,0.1502377595767067,0.11986550275820328,0.12273248054836855,0.1376715449577686,0.1367731178324149,0.11448875416325884
2016-05-01,0.12233679055554811,0.12198603011352509,0.14993534564341235,0.1197562980123944,0.1227380591737669,0.138484037996473,0.13735896227705793,0.11502429861059843
2016-05-02,0.12204660645099244,0.12226196259735862,0.14936099987360435,0.11918445117949789,0.12271787964995966,0.13893124278553148,0.13753186927812663,0.11477154648266336
2016-05-03,0.12313795872623945,0.12251783521945718,0.14920640077766864,0.11905857280144691,0.12302326610160451,0.13898298460883432,0.1379208661780033,0.11581188936713999
2016-05-04,0.12382737712884256,0.12236146474527577,0.1490016058641104,0.11944059732025857,0.12304391799791836,0.1392967346383204,0.13853569182764136,0.1152981822304162
2016-05-05,0.12407289171681989,0.12237747337062437,0.14989962119740047,0.12010286048620707,0.1238700825892167,0.13981576511684654,0.13853700851285236,0.11559882255395212
2016-05-06,0.12506085541619316,0.12249545132779976,0.14853590256335703,0.120449463670193,0.12461535532655878,0.14015706493757685,0.13801104970011516,0.11467663043950722
2016-05-07,0.12534895391246903,0.12221712642445468,0.1476738685309788,0.12091016288490625,0.1253580298769966,0.14050448402641652,0.13843749981868345,0.11378761391787551
2016-05-08,0.12516867828294068,0.12249847920361917,0.14829161656123432,0.1209490151236195,0.12540183180986814,0.14036083040906222,0.13944003966432078,0.11360525628438702
2016-05-09,0.12617818815163373,0.12270017566270297,0.14920074861622223,0.12150196507792141,0.12525074056265129,0.1403966163153862,0.13988104287972622,0.11349874409058562
2016-05-10,0.12669658934786657,0.12251943890877089,0.15012924925260798,0.12266359856514439,0.12553501389747013,0.14186943814494074,0.14033402525713767,0.11455506690823526
2016-05-11,0.12642851123006674,0.12289660516723336,0.1495699500548823,0.12334521000054008,0.1257224308478336,0.14279231628854103,0.14055972970966296,0.11480193917019615
2016-05-12,0.12658302778391498,0.12335748208918419,0.14881149404484342,0.12409144955619991,0.1257187533115589,0.1422723545282239,0.14127825118504087,0.11576512524504072
2016-05-13,0.12639559966820352,0.12368705890395472,0.1485442203758631,0.12451963025375912,0.12547878444205357,0.14127552592020118,0.14141327662795525,0.1158297243480447
2016-05-14,0.12595509527675225,0.12386861163263006,0.1490544008759305,0.1238390271618307,0.12571156242212694,0.14158317168319937,0.14137927891257937,0.11642410157634056
2016-05-15,0.12666673739742962,0.12429606696848268,0.1508618227175859,0.1234412933834149,0.1257932272118519,0.14232718707782238,0.14232877536661978,0.11630293785767434
2016-05-16,0.1278690017091818,0.12474736779503384,0.14898987250602688,0.1239687179760044,0.12633021641546552,0.14231653955529178,0.14224643575711146,0.11614523417256026
2016-05-17,0.12742062939052393,0.12509853144328473,0.14902035719280102,0.12420875320902079,0.12685751866521888,0.14312899706606963,0.14305979489634235,0.11543544865448664
2016-05-18,0.12795103577865038,0.12514563992869984,0.14789279615602494,0.12472690308750972,0.12756642015430822,0.14342781279022326,0.14400969328253374,0.11588455795464828
2016-05-19,0.12787586729942446,0.12548853006037733,0.14643242329998915,0.12600797429615693,0.12729162261670995,0.14360771409718837,0.14461953206162348,0.11629407888013447
2016-05-20,0.12788229154808584,0.12607822784984674,0.14769982906401005,0.12670269401763393,0.12770886850463087,0.14427839024182837,0.14408386006908688,0.11698046877610484
2016-05-21,0.12783618830638435,0.12618657175731113,0.14852739491839403,0.12772616126344533,0.12765574018895914,0.14426137083604734,0.1443532964222203,0.11736464456703496
2016-05-22,0.1276545621381066,0.12701866653323635,0.14925582355474037,0.12803136013572664,0.12739714858017961,0.14437525448659314,0.14447818881502936,0.11872214703275524
2016-05-23,0.12792826655536074,0.12714608026813595,0.1504753944447715,0.12778012415194218,0.1274685879871376,0.14500004055942708,0.14441763539821822,0.11908542414663308
2016-05-24,0.12776312719870153,0.12742338088263716,0.15023615251698416,0.12799120721388793,0.1281641121996267,0.14525024179276316,0.14475998662770118,0.11988708738314525
2016-05-25,0.12814757409336572,0.12751135001139347,0.1500459437352555,0.12774149133669865,0.1282590109982258,0.14653635696354586,0.14549748650778824,0.11998160592235682
2016-05-26,0.12837199881954756,0.1278399159259204,0.15258264792685122,0.12894968195215845,0.12916158285183615,0.14717377480583763,0.14546055326677568,0.11976210629376788
2016-05-27,0.12850225999625484,0.1276405579897533,0.15258621902004718,0.12968410621364337,0.12964044090899157,0.14777648108688723,0.145604758137601,0.12041645940451114
2016-05-28,0.1282988915802618,0.1277624894436464,0.1536121899313224,0.13025202605431574,0.1297262649816443,0.14801701355786281,0.14570501333848207,0.12063723903705556
2016-05-29,0.12826058378850935,0.1277377460380562,0.15387919980718642,0.13126133837344406,0.13045986158022285,0.1487510347558304,0.14669145573252915,0.12135303928993363
2016-05-30,0.12888700598662398,0.12804269361926135,0.15221468523210635,0.13026182757463753,0.13089558795206163,0.14884574958555546,0.1467815923260011,0.12181138197953889
2016-05-31,0.12938644929314372,0.12857839463220744,0.1503456596161177,0.13087146964896504,0.1307569756092516,0.14926348364671405,0.1462552745602275,0.12165392534624621
2016-06-01,0.1291481560822197,0.1290205056613479,0.15000303730642525,0.13030963717995953,0.1317818163013674,0.14904121277450344,0.145515107476036,0.12249992762402569
2016-06-02,0.12944721429805284,0.12865208315090612,0.1513632831796811,0.13055194489655148,0.1321400511833236,0.14986316496282448,0.14599621413876085,0.12230046120017643
2016-06-03,0.13007163850652956,0.12946917154067128,0.15244461737132148,0.13060641782353757,0.13239796839412216,0.1502852916279193,0.14576870704346942,0.12290517801191808
2016-06-04,0.1294881220603277,0.1298170788280532,0.15365695152746942,0.13126146736364352,0.1322914611558043,0.15161077699913267,0.14644282602697606,0.1238625627511407
2016-06-05,0.13000874381686894,0.12987711031261504,0.15288935098959747,0.13164903410104895,0.13303318121231916,0.15315505857927783,0.14585544071955917,0.12392457804719159
2016-06-06,0.129927596895934,0.13018791049010955,0.1548325735012253,0.13272570244702195,0.13349886695126037,0.15382958129439683,0.14576781914066742,0.12481446013645703
2016-06-07,0.1304618102610446,0.13050383062270807,0.15408804419298566,0.13260113987574884,0.13401121930083051,0.15413307997307496,0.14518084455196226,0.12529681268412152
2016-06-08,0.13033044772152494,0.13059331379583403,0.15457005504591753,0.13328541963268337,0.13404976067886906,0.1538949132564176,0.14570729166196478,0.12602330699780762
2016-06-09,0.12967933028740317,0.13091506967668617,0.15481963738746377,0.1336322891438883,0.13464750065255057,0.15464494971812343,0.14636887285941194,0.1258423445209673
2016-06-10,0.12911670279895499,0.13102050113389752,0.15489891938924671,0.13287016385397332,0.1352776317851453,0.15502419114593669,0.14683477519252205,0.12622618818750445
2016-06-11,0.12939018931851806,0.13118048724723563,0.15655336685083568,0.1325501979897691,0.1352489646864465,0.1555784279047393,0.1464021073788997,0.1257382123421775
2016-06-12,0.12976927993958914,0.13126475148344566,0.15607938965638798,0.1327045133606859,0.1349084392908388,0.1567689757436243,0.14618401010260124,0.1269264993670491
2016-06-13,0.1295675317484103,0.13114853761336193,0.15493420010130546,0.13363753805110395,0.13540084122918875,0.15659575678679688,0.14658411611600067,0.12611292176926897
2016-06-14,0.13013567303864024,0.13145630495047117,0.15521538829053688,0.13417042105163862,0.13499514556778514,0.15636920854562505,0.1457718479170574,0.12619097381462702
2016-06-15,0.12955609120343814,0.13188211037627137,0.1550593504667035,0.13369690336751064,0.13530858933878526,0.15650993834400145,0.14587205517278667,0.12595898647619827
2016-06-16,0.12977261115414823,0.1322890023739639,0.15883710708403465,0.13385711799461553,0.13537225830931113,0.1572153657683461,0.1470811808940498,0.1265902354863764
2016-06-17,0.12941782427848142,0.13277782740554644,0.1598020230656683,0.13534880904520397,0.13613028666277915,0.15777858983186577,0.1472199782555597,0.12789279183120425
2016-06-18,0.1293420602405895,0.13313354017124884,0.15963607700321242,0.135664213644201,0.13621663031935818,0.1575673203157132,0.14653335733319328,0.1285134088016688
2016-06-19,0.1296152043186083,0.13325904833305993,0.15879654795906784,0.13570905089299123,0.13692822985522163,0.15823823017411123,0.14640252987436408,0.13037339955281715
2016-06-20,0.12943536322376348,0.1337531750810292,0.15709867570003927,0.13625921901841545,0.13696398776890847,0.1578638324127694,0.14625701615654313,0.12990162065474553
2016-06-21,0.12949296834976406,0.13365714722359304,0.1562913197918391,0.1369769865824797,0.13763087166811866,0.15768350238544956,0.14785936583974776,0.129471088168263
2016-06-22,0.1302445868358114,0.13368382651413535,0.15667139027900784,0.1369423329313141,0.13873971474059504,0.15788882082188654,0.14916233351302283,0.12925984029060608
2016-06-23,0.13020621889685108,0.1336934422393921,0.15841825283924837,0.13749918590607924,0.1385446304559579,0.1578602923376093,0.14987569326241287,0.12959367868370517
2016-06-24,0.13087271008432436,0.134252137420598,0.15984680555898376,0.1375430582770343,0.13891643520889813,0.15860237843060437,0.14991159923772865,0.12931052629562925
2016-06-25,0.13055849540451173,0.1347739630589903,0.16034576133811035,0.13823363918236656,0.1403122237277502,0.15902224859793487,0.15092122785081552,0.1291752902282049
2016-06-26,0.13107235290445793,0.13517344761387443,0.1602695604959472,0.1385851173520734,0.1405900611372414,0.16023189709584076,0.15045858377006266,0.12977740469606963
2016-06-27,0.1320411677711883,0.13572996013016175,0.16080988029573406,0.1391292566545302,0.1408658976517635,0.16036688212562836,0.15138996266675003,0.1293801957451502
2016-06-28,0.1310573454724002,0.13576238431770166,0.16053010587012131,0.13890765459800322,0.1414446306503432,0.1605685993006129,0.15222760807185942,0.12903993506994876
2016-06-29,0.13090919900242684,0.1361246118603458,0.162580068687996,0.13864773754419193,0.14171183621900246,0.16148182193804472,0.15238445163610434,0.12909445732168
2016-06-30,0.1314466425304335,0.13635958669629336,0.16264339938679767,0.13947785622013192,0.14125033913168686,0.16170024112747666,0.15335532365023374,0.12919954378999876
2016-07-01,0.13159481861943942,0.13685565223604754,0.1628138461669714,0.13967565598566414,0.14197236479022624,0.16276489807716543,0.1533255379948687,0.13001098125483126
2016-07-02,0.13202950790326545,0.13709329965691816,0.16076653028103285,0.14009829535559468,0.14138760918493185,0.16332062629748575,0.15277986825382772,0.12979568938885735
2016-07-03,0.13197762078800304,0.13725850166813408,0.16082335744106066,0.14015604567873524,0.14146397130051275,0.1623313701289172,0.15364904676455565,0.12967731748727387
2016-07-04,0.1322703206703195,0.13767238386146083,0.16195488194050894,0.14095730878518567,0.14221731499264534,0.16322707338850984,0.15384758597238077,0.1302585747860745
2016-07-05,0.1324421327864387,0.13817631579552153,0.16110326055245594,0.14082909823814707,0.14231878927216662,0.16398136900600072,0.15447947877418391,0.13095790532866075
2016-07-06,0.13327433209096531,0.13826539702035134,0.16058178278204718,0.14099222182664745,0.14227973612621808,0.16475627737055087,0.15588034663507738,0.13199434440284838
2016-07-07,0.13365077726060026,0.13851758853972293,0.16166771954005654,0.14172393253312468,0.14289630039309137,0.16400291529274,0.15567707854620796,0.1325151208125907
2016-07-08,0.1340687289635673,0.13850189160681634,0.1603902110589519,0.14269439145504514,0.14279163454955607,0.16391589024844974,0.15583894696645173,0.13285385968060606
2016-07-09,0.13411270109229537,0.13809951809003143,0.161752227151712,0.1426180368622514,0.14253228789525726,0.1638685281777502,0.15708133263605603,0.13343155329625458
2016-07-10,0.13411888540854652,0.1384219570014041,0.1614583869446212,0.14407386864723884,0.14289678950560952,0.16368639363468518,0.157755456177241,0.1335565387258696
2016-07-11,0.13415253790456672,0.13885410288786054,0.16131407435794656,0.14451391059183716,0.14307062906854762,0.1648834207774115,0.15756636232021887,0.13367757191124227
2016-07-12,0.13459885668202062,0.13919308925387625,0.1604039691936037,0.1441172492566053,0.14280234303765768,0.16514410201940935,0.15721627399690227,0.13299290298367977
2016-07-13,0.1346382842916705,0.13893804057206982,0.16105805120513883,0.14459172398508943,0.14331791076922687,0.16539154550721075,0.15713548461620838,0.1337416832105729
2016-07-14,0.1350323706065141,0.13911239995709687,0.16388026133622502,0.1446022127980466,0.14376159429171137,0.1659532431055474,0.15692202289087134,0.1341240000541138
2016-07-15,0.13631745863017172,0.13878515636210687,0.16495451944711595,0.14511680010032224,0.1438617295492129,0.1665241741265871,0.1573240427419466,0.1348102429143539
2016-07-16,0.13700163017203343,0.13942164910658242,0.1643147688983065,0.14533714368465034,0.14399038384455945,0.16501054309203508,0.15762582470921266,0.13356579533990806
